,p_hat
0,0.25443587457055467
1,0.34406824653635215
2,0.32392294352313317
3,0.3435604705884488
4,0.51569891997094
5,0.509343466232367
6,0.797068408294273
7,0.4785858734408699
8,0.4122226360375871
9,0.6398856478514663
10,0.5655713777595688
11,0.4039298153624048
12,0.3805205299610369
13,0.5072381417546634
14,0.43291239964439004
15,0.6531709343760443
16,0.5157013859598282
17,0.4112317279311454
18,0.3913638886299736
19,0.2715192456111523
20,0.4135976775111343
21,0.6585932263685839
22,0.5138520921144134
23,0.4399803340415924
24,0.422542979016575
25,0.530690762070094
26,0.4563963342648455
27,0.35341396995929747
28,0.8250547710412106
29,0.5594147530535629
30,0.5530873662034473
31,0.4839623496157817
32,0.5452475697927422
33,0.7813820020479996
34,0.4359900283511817
35,0.6731235731237405
36,0.49356105626973723
37,0.420817165282378
38,0.4124292790811976
39,0.36071330696881476
40,0.35019713196216884
41,0.3781308389697578
42,0.44897851653873905
43,0.42628886063243293
44,0.570620052340961
45,0.6614844817665562
46,0.3662978622705203
47,0.46791016481147685
48,0.3094390070045962
49,0.39328593257796424
50,0.4178429051668085
51,0.5292542800050686
52,0.44543628646611244
53,0.2090104182340031
54,0.3275678803663842
55,0.46505377137789006
56,0.31278822676443135
57,0.5969669353365761
58,0.5957739123607865
59,0.5830654786779148
60,0.5151099337119438
61,0.7564404702267917
62,0.35571670083605317
63,0.5558300359621041
64,0.40629185589016
65,0.5656360396748364
66,0.3447992385529821
67,0.33360144960665716
68,0.45767678792896405
69,0.24061932628013075
70,0.3620695148113484
71,0.5961459733825347
72,0.5464583494804411
73,0.3750353090473439
74,0.40506200225856154
75,0.2515990104171861
76,0.37842616913317145
77,0.646478920435302
78,0.3669029645292549
79,0.3076945507418986
80,0.4763637227947246
81,0.5528440680596489
82,0.7429581990970414
83,0.46474316086036166
84,0.7155046018917861
85,0.49156587650343164
86,0.5940942591118074
87,0.37823362371063685
88,0.5691726243770201
89,0.29273883006615187
90,0.38947369816591954
91,0.3654624562981366
92,0.5551106111905948
93,0.19552588495885048
94,0.4028672970590923
95,0.6641948614172715
96,0.45101822417283
97,0.3470985682665152
98,0.6495782171110872
99,0.4610182972379616
100,0.6195022496739139
101,0.36436117545110935
102,0.3277477291110017
103,0.6872755649997788
104,0.3844342120654372
105,0.6045915363508898
106,0.27242470381803424
107,0.4034205319900284
108,0.5635313128402782
109,0.5496777765389231
110,0.46665625661104976
111,0.3878988605322397
