,p_hat
0,0.006591021723705908
1,0.12740942700426314
2,0.03537047602973907
3,0.05232729284646001
4,0.240344374154348
5,0.19496052382183668
6,0.9300682583061476
7,0.09428534444629029
8,0.07121402973561437
9,0.33210312528186353
10,0.26651883005874905
11,0.13995721968329092
12,0.09801776053523822
13,0.219340729879924
14,0.0955969726352956
15,0.6215989330618131
16,0.023709621726734215
17,0.12504911773472982
18,0.06786338081012057
19,0.10748924993939969
20,0.11509300907155622
21,0.4916035380709943
22,0.19460518321249545
23,0.20589292123386832
24,0.03701356412654155
25,0.7299627105031503
26,0.14891161639271594
27,0.07989138024963399
28,0.9724640972699514
29,0.17891268258987963
30,0.20664003763896688
31,0.1938284001424406
32,0.4117470235223602
33,0.6615456975055984
34,0.03816194628693114
35,0.6199496509838525
36,0.3034502927308652
37,0.09460551188854453
38,0.07343089651912578
39,0.06229925252514124
40,0.07041903422938249
41,0.13276831691999025
42,0.08010511839462205
43,0.10212035323072183
44,0.5060709572427826
45,0.48543597367239105
46,0.15946790162768773
47,0.10172286162359086
48,0.1155872673047372
49,0.16258187031961413
50,0.18106151130363315
51,0.1885261263517853
52,0.09036365826826986
53,0.04856489079418947
54,0.029359048946791012
55,0.03093719769831838
56,0.07027981778342833
57,0.26086391930053743
58,0.6722274731989147
59,0.18062516089534397
60,0.1816032524967994
61,0.6410515990815117
62,0.07201002127427485
63,0.2257522649541296
64,0.10465858357189711
65,0.20615327384598145
66,0.016435865081416205
67,0.06665609303690975
68,0.16010856811571497
69,0.019668782474564894
70,0.042904592805260065
71,0.47616353321982136
72,0.26186016377596777
73,0.03884122489414227
74,0.02965930315874614
75,0.011409876617832068
76,0.03945642829032677
77,0.44941813959734317
78,0.10788878176171773
79,0.03423798341492396
80,0.0816150351485934
81,0.20425281357036054
82,0.8422686711232311
83,0.13659705703911842
84,0.8407079782942389
85,0.18423258908990056
86,0.1423790484980322
87,0.15202653805431285
88,0.08744749378726217
89,0.0945330751382665
90,0.16962758915258686
91,0.15549395380599584
92,0.10713812311810607
93,0.047852632381570503
94,0.15124004014728423
95,0.35885252214327923
96,0.07494058826559406
97,0.07078507429823634
98,0.5576540578862642
99,0.06845697851126264
100,0.141637063252528
101,0.10555166409559255
102,0.011546362244081773
103,0.7699627166148343
104,0.16739232093879275
105,0.2155577546451326
106,0.034959804558242095
107,0.07727385190041601
108,0.10172702121770277
109,0.6568632879071521
110,0.15618120721158404
111,0.029839979492383366
