,p_hat
0,0.16271233920411138
1,0.2957792552096272
2,0.1354374120859665
3,0.16933302380069204
4,0.4444070523689287
5,0.44717009657848006
6,0.8826666770061232
7,0.2962441200020342
8,0.17630601543200888
9,0.47640518411754157
10,0.42993668676824653
11,0.2678719640609864
12,0.31602864452520624
13,0.4007102203160855
14,0.29881936842825657
15,0.5745856314542905
16,0.16589736857232193
17,0.2990580021972759
18,0.2618743069291311
19,0.35034451310932063
20,0.34709288723326254
21,0.6535944738146311
22,0.31591191584799877
23,0.32919986920075894
24,0.2736564894641846
25,0.45430243777746593
26,0.36231205333950783
27,0.27155263700693216
28,0.9106094908148046
29,0.37853276713596223
30,0.344720342297559
31,0.4738011267647765
32,0.4706027418085411
33,0.5441641847783528
34,0.24340491603525455
35,0.6752393293278072
36,0.4107894700494323
37,0.24159494039686477
38,0.27433556309436563
39,0.23562857193798087
40,0.3203988379040499
41,0.32131786970882337
42,0.32347874535535587
43,0.36761410874483064
44,0.6032493266854312
45,0.5765302637556377
46,0.3186214035747095
47,0.252027226148643
48,0.23090869331735406
49,0.3992433417823281
50,0.3654378769648364
51,0.3586308944717821
52,0.27507816150483183
53,0.14664120563526248
54,0.1748488347579346
55,0.08051437045399434
56,0.23693867412852146
57,0.5942347276667469
58,0.670877797549797
59,0.41965931195131473
60,0.3957627401525444
61,0.6766967648027354
62,0.21277216611428618
63,0.41676161867792344
64,0.30640467334310384
65,0.3926618125009083
66,0.16040012887275187
67,0.25850144215933385
68,0.37405749670308347
69,0.11639724093391525
70,0.2000082690123428
71,0.5404247997868097
72,0.3666193244879318
73,0.1564303911357693
74,0.18115237038656853
75,0.1073553390658708
76,0.14854027802674064
77,0.5359309988495863
78,0.36785569756072634
79,0.11940957674906999
80,0.2487885666484037
81,0.4149908133499636
82,0.7988802964183744
83,0.21896622909792318
84,0.7421891331446627
85,0.43352458341467576
86,0.4156845791340049
87,0.31975027314645066
88,0.3268678091238713
89,0.3340962227894624
90,0.40301994008139747
91,0.34361078637750525
92,0.3955037037639766
93,0.10918598325978426
94,0.2951081550753533
95,0.5395573625024787
96,0.2730316928269288
97,0.27568963723420314
98,0.6132077339726912
99,0.30147414540195405
100,0.3506067473614463
101,0.366404728506204
102,0.17706451173920298
103,0.7449696562874377
104,0.4744546494703238
105,0.35115425228834124
106,0.17976020958609853
107,0.2737203997426517
108,0.20191917619110966
109,0.6046680836309518
110,0.3431186979249912
111,0.25598537941363025
112,0.29098468711210707
113,0.48046217295880805
114,0.20278784540784872
115,0.27599337312798866
116,0.24477724812094354
117,0.9761270621227496
118,0.15674287867337267
119,0.20753518005319926
120,0.38935623606190106
121,0.24256694424502281
122,0.3568476252075623
123,0.2245477754181781
124,0.21916006210409106
125,0.3691848677386142
126,0.29069333367208683
127,0.19023235371817723
128,0.267956697799466
129,0.15789013152877607
130,0.4482313454063342
131,0.30649995160374893
132,0.2618200411659933
133,0.1641970473760866
134,0.2754942852700148
135,0.23779947436842105
136,0.3279331841886395
137,0.22668692826988282
138,0.63114165832024
139,0.18821828819850414
140,0.4379475236581931
141,0.40565726039201666
142,0.377237794487307
143,0.2371342780679852
144,0.29267862019746493
145,0.2939264850645773
146,0.19642942705964342
147,0.40796734822044384
148,0.5185303167292961
149,0.2722450378116497
150,0.14939948051182594
151,0.23484185739873611
152,0.3762194334470239
153,0.2793395694380519
154,0.5287630436612976
155,0.20289548082669898
156,0.49538225754755794
157,0.4191872792224587
158,0.42649902154136843
159,0.23154399633341843
160,0.24839737132870673
161,0.5918739162218505
162,0.24826494182344838
163,0.2866258956347474
164,0.3226698301714622
165,0.32548338566799656
166,0.2511708935637568
167,0.23271299472135623
168,0.16568372900556083
169,0.48262664095772567
170,0.2137240793375484
171,0.4264738600402278
172,0.19306358826774578
173,0.5195901708578873
174,0.23529476485713097
175,0.36663640327045166
176,0.3977652382531333
177,0.298327908524439
178,0.1463044372467353
179,0.17735161521865028
180,0.3563799517788027
181,0.37327381227082373
182,0.4501146295463148
183,0.5266090422372047
184,0.20048543842584807
185,0.3093156546637322
186,0.312076766834488
187,0.34453414066296517
188,0.38919504506882435
189,0.5338494447856469
190,0.3393073334466194
191,0.30565317433157496
192,0.31128334008566044
193,0.36751852334926294
194,0.36873839325438146
195,0.3364846255686747
196,0.4756585971312827
197,0.17019285121149644
198,0.4846861496091182
199,0.4361106700672144
200,0.3614566792542361
201,0.4869440931820682
202,0.42328444188611364
203,0.37944335690422415
204,0.7828874597964333
205,0.254244051433096
206,0.1563677708028751
207,0.1341618589774024
208,0.36345680880430803
209,0.2486202354797062
210,0.3434729740118845
211,0.3225884225644092
212,0.38560759268302025
213,0.28524021496933116
214,0.3873992889528443
215,0.1611348563830157
216,0.2166190637098184
217,0.6374029706789482
218,0.14764084020925963
219,0.2204754327793633
220,0.34177103662893393
221,0.3422672253792423
222,0.6162571872962286
223,0.45218610642986073
224,0.26087967487409136
225,0.29715600914024953
226,0.09973116504197778
227,0.20533332729600198
228,0.2860775909211247
229,0.354533896238164
230,0.273181667978383
231,0.2126393869027581
232,0.2280666848217064
233,0.24101953273322105
234,0.28147468292205585
235,0.5739253859354775
236,0.22741972011533432
237,0.17191980802298437
238,0.30287734839623187
239,0.21207277758170967
240,0.32048506540536814
241,0.2603614185748222
242,0.5161437202290813
243,0.297189189375869
244,0.2033697695375993
245,0.1729443150351997
246,0.33188602219130875
247,0.29631905972768446
248,0.25224122614704
249,0.12123391270812227
250,0.2613567840159874
251,0.2590331713179965
252,0.32117756926813373
253,0.4047976793514465
254,0.31934897457947575
255,0.2870884389554714
256,0.16998551455740826
257,0.7223235050571079
258,0.5801662286370879
259,0.27994109573378084
260,0.3940794748322241
261,0.4474069787079103
262,0.12048185512232995
263,0.4329377740907096
264,0.252128691565893
265,0.31931134911588566
266,0.5330867616732207
267,0.8215125034506875
268,0.17271426538611445
269,0.12740070496710287
270,0.5947738485022734
271,0.2106190413450305
272,0.3475430983297219
273,0.4671017931168007
274,0.4181300712334763
275,0.20842429142018518
276,0.5340605091925039
277,0.2893229518254651
278,0.06320913106569463
279,0.2141215988076765
280,0.29071224010024427
281,0.16014517277719162
282,0.44716698323818865
283,0.24444746092564273
284,0.36665261622174344
285,0.38348372594090363
286,0.12526158956683656
287,0.20467834406119043
288,0.9288222270211006
289,0.3879794252016731
290,0.2223271765550041
291,0.2116436949833707
292,0.35431197040414325
293,0.4093800587657126
294,0.563337082351284
295,0.33592341696920397
296,0.3815656162438237
297,0.727140583995205
298,0.25589032300944825
299,0.3801280683713311
300,0.35822084416437716
301,0.2795248405330473
302,0.29213566155352666
303,0.1947941143993039
304,0.12718330593376567
305,0.3066339617453588
306,0.2834185490958687
307,0.1449656774407516
308,0.10729954334000948
309,0.19847652244377595
310,0.3350548648609647
311,0.3293341845908796
312,0.25786184573556886
313,0.2616433274776396
314,0.3949303312238912
315,0.30036985048336057
316,0.8330743450545026
317,0.5769396693684384
318,0.894371908235634
319,0.2981061484508636
320,0.20400703998147615
321,0.188804211006048
322,0.7330732554942165
323,0.1649271293351953
324,0.5358229028548547
325,0.3548842248085685
326,0.3614361333209004
327,0.8111570517989175
328,0.4006461097125003
329,0.33500031073034425
330,0.5250157552751409
331,0.3603886819616279
332,0.30883984511441404
333,0.24882451491251337
334,0.5722464507555325
335,0.4029690192444508
336,0.1791585803529457
337,0.27005782222980695
338,0.40645669300936865
339,0.22818152396683322
340,0.44985715288717576
341,0.33796668419842246
342,0.40898745543233694
343,0.3674357574347089
344,0.4248995179076302
345,0.19733543785552568
346,0.19001844857678185
347,0.29170777286274074
348,0.12785754715205175
349,0.33965312879569753
350,0.8353874136820605
351,0.21660538741483712
352,0.5620846810270718
353,0.5640463171516191
354,0.2224985394272894
355,0.8510920173948626
356,0.1945413381823777
357,0.4192094130412164
358,0.3119761419008375
359,0.2271434203891041
360,0.3125696759608877
361,0.5038296172112052
362,0.24615433650439258
363,0.6606536993057002
364,0.305326081522065
365,0.5393955283709605
366,0.39529794402227686
367,0.17384598471454424
368,0.115676088779301
369,0.15501911752554126
370,0.2900815647665378
371,0.514427252748911
372,0.4109998685260547
373,0.31298603770032385
374,0.16847872399047997
375,0.44337932637003896
376,0.3631030735698499
377,0.39793998706484945
378,0.29463749655898575
379,0.28424610627530783
380,0.32170314708018766
381,0.18806725225361767
382,0.3485278283768893
383,0.3009611031634713
384,0.565481557730062
385,0.14923883747463612
386,0.15550930480771666
387,0.1453978361258608
388,0.32023446347387025
389,0.5900586195985159
390,0.43552125211179843
391,0.27608021678331185
392,0.5356466226759071
393,0.4142710642775833
394,0.323550701383519
395,0.34514949229131936
396,0.2622578594962978
397,0.2258463393460707
398,0.6192314897817142
399,0.36070930555270425
400,0.6581750138505537
401,0.2718291175319225
402,0.3623982813652335
403,0.6137978408460439
404,0.4830378239654382
405,0.11328482274618111
406,0.29276158383916445
407,0.21829346241477462
408,0.20179663343122003
409,0.2902865337523483
410,0.4425035053730789
411,0.3510451645620024
412,0.4707565725072109
413,0.8488011956435353
414,0.18788221552004844
415,0.27866049896799905
416,0.4507121480899579
417,0.35543318000467466
418,0.3063493077288287
419,0.38264671722000815
420,0.2696966953942923
421,0.22521088112453852
422,0.1585768519823046
423,0.19623153528762843
424,0.39797846580621854
425,0.1890206165966152
426,0.2891137779209295
427,0.1767814594540884
428,0.3317387740174921
429,0.3160002370065896
430,0.3509074207893343
431,0.29994635673309145
432,0.21081390308548256
433,0.09465523343670348
434,0.4951131652490265
435,0.7969490680084389
436,0.22090080735538015
437,0.3739188090470491
438,0.5380758102152132
439,0.3152681662833549
440,0.37233802501596996
441,0.4648487900533056
442,0.5185837675991475
443,0.29057373782619794
444,0.26829292038944746
445,0.45947081097467996
446,0.6874059344774137
447,0.3256427668391406
448,0.6846346486864905
449,0.4265927103114858
450,0.38387818836363446
451,0.36305532265476304
452,0.4172915869007476
453,0.26129129932238027
454,0.34773340818507487
455,0.17165777801930582
456,0.5905536383778723
457,0.8832366169181218
458,0.2582700898766586
459,0.3289093294502952
460,0.25906737537779123
461,0.6550063090984162
462,0.39725288043740686
463,0.2756053185211752
464,0.32616598713841705
465,0.18012441370268545
466,0.36674888923165905
467,0.2924480687961398
468,0.20902041920572786
469,0.29216314961155687
470,0.4053841984462976
471,0.1099918107495795
472,0.5356963921203689
473,0.3010313555707091
474,0.24829579462221926
475,0.27467247677030265
476,0.32735317426483257
477,0.20259310873331227
478,0.12665923369088453
479,0.08814396994397188
480,0.29150196002510065
481,0.47645448093751247
482,0.39755511809375316
483,0.392285252972406
484,0.6184182260662857
485,0.24541689697009328
486,0.26072924498197414
487,0.301807106504011
488,0.09818059016522215
489,0.2541267238453661
490,0.537778642535944
491,0.3624032851955096
492,0.20317667233465914
493,0.2596429566080122
494,0.4514311870193509
495,0.5417573740441697
496,0.7262156878814626
497,0.25202967901864537
498,0.34416844648512607
499,0.5194344515572602
500,0.21366988627692407
501,0.31781897754486904
502,0.22373657580205997
503,0.16985745700474852
504,0.16735762565949577
505,0.7289212665633923
506,0.36836539786028166
507,0.20782369328649938
508,0.41834771013620137
509,0.16095770589516262
510,0.5682227546618103
511,0.2768185237179726
512,0.3177871751685376
513,0.5656877484168414
514,0.38242705467739474
515,0.14005097237267003
516,0.3347396231478711
517,0.14970307290931525
518,0.26437017825728704
519,0.5507901164778459
520,0.29319600898920756
521,0.31545630344863873
522,0.563951781272495
523,0.323376311776839
524,0.16955400286309946
525,0.20995147142685416
526,0.1955710559116502
527,0.17856736580972804
528,0.14550851698767675
529,0.1957321191243782
530,0.20524665543331208
531,0.4134745467770804
532,0.2615753081889553
533,0.43783331622086064
534,0.25393596648790545
535,0.31539954690399324
536,0.3846127054074097
537,0.30190227015490834
538,0.2039634745945713
539,0.2215397980843569
540,0.5519853914700512
541,0.25111863947616453
542,0.34678420142155353
543,0.26691159071163184
544,0.4532488345458778
545,0.1728973713007684
546,0.8838098961704711
547,0.2348789323920158
548,0.22193641063075942
549,0.23695801998487084
550,0.46275408161856135
551,0.20460047620130417
552,0.29720857153258395
553,0.5409933454052586
554,0.3131473810683045
555,0.3908595704129009
556,0.37306300567682726
557,0.3898161353948057
558,0.31030734080379696
559,0.18786369693267946
560,0.7886078489885172
561,0.26105674225400805
562,0.276708364757626
563,0.1073062143577458
564,0.37231303914940506
565,0.41559222029239123
566,0.20491641147252018
567,0.38876587333755175
568,0.31569739580748113
569,0.3654274435459127
570,0.474050167350554
571,0.8451016483800139
572,0.2983520383669195
573,0.3575862233730976
574,0.25334005736850107
575,0.508423298499587
576,0.6274151579811165
577,0.20430714606097614
578,0.26384174425731793
579,0.11884669393986311
580,0.17781898393461723
581,0.2587975562600752
582,0.22011887570075048
583,0.7638269269548383
584,0.2476521428449213
585,0.3052254304582988
586,0.29994670582871674
587,0.6272489125352654
588,0.3812259761356476
589,0.3050336993100209
590,0.20953062292114388
591,0.867884878446274
592,0.4061440534781501
593,0.1941470345297632
594,0.46102691845661836
595,0.3418365210783787
596,0.5275328604272228
597,0.4282113195426166
598,0.3571011823427752
599,0.2076964109617145
600,0.33139365285921873
601,0.14413491869847642
602,0.26366433191354105
603,0.11488408397146395
604,0.35263192360761514
605,0.25332282176355053
606,0.5080673845862143
607,0.4019405238756335
608,0.7278510900821665
609,0.20112169151751985
610,0.8450851080342018
611,0.23157686788396561
612,0.4437536948180804
613,0.14265372293622192
614,0.5552856450712016
615,0.33682948015344477
616,0.3930343292795676
617,0.24666647740498407
618,0.606209034708982
619,0.26238509477924427
620,0.22915546196043382
621,0.22100626898644324
622,0.26883446696005575
623,0.2872732283228246
624,0.21669580965760155
625,0.40835672925182404
626,0.2773722302431237
627,0.308112908497243
628,0.22684373706825714
629,0.38600490277028465
630,0.28067145831470053
631,0.49274751282492807
632,0.4157448888167512
633,0.41918237168758543
634,0.7567405463741085
635,0.4920194773999064
636,0.3470990535821212
637,0.27479432871749326
638,0.5670519249915724
639,0.2525241001593622
640,0.783208637928719
641,0.3806019010178915
642,0.3190576295561067
643,0.31801259335144777
644,0.6739069496552106
645,0.4892275381790208
646,0.29580073328743844
647,0.3498228243693562
648,0.3283514817007183
649,0.3243741413430898
650,0.3527740748352227
651,0.47765620960548283
652,0.21495528811554626
653,0.2848902368903333
654,0.7619118513256329
655,0.2882941077136704
656,0.22494436329368997
657,0.32882274162707437
658,0.2811748208842565
659,0.49665020622896006
660,0.3161809716182155
661,0.5454913874691308
662,0.3408918596763649
663,0.2774659849989487
664,0.30270380132217195
665,0.1785845795995404
666,0.3153377190770411
667,0.2578955059665595
668,0.319138545031188
669,0.5350324695819753
670,0.2437488424086011
671,0.17623442159646135
672,0.43234010400956696
673,0.14535277301875013
674,0.3862197387563985
675,0.3871138230566454
676,0.3713519728616098
677,0.7120265351301134
678,0.130153666898581
679,0.14561403187250116
680,0.31140796882701477
681,0.42975321817304973
682,0.32412051323304264
683,0.15082994841459782
684,0.20159452592614163
685,0.3327432247687932
686,0.4321031438058055
687,0.44265421620938605
688,0.36848891072866946
689,0.30445037957365517
690,0.4287917533996485
691,0.2371295426084969
692,0.2595857512809321
693,0.2627537704246121
694,0.2724449831567222
695,0.26532183624444866
696,0.27945391758849825
697,0.2104299685088433
698,0.2722032592372754
699,0.31713360843059496
700,0.3350054205209696
701,0.4680463049986604
702,0.2378692033313722
703,0.4668403273193201
704,0.3410945224096336
705,0.18074724627364008
706,0.2714395038798673
707,0.37223113640007305
708,0.24991733043970457
709,0.32500442032515203
710,0.5508623476262355
711,0.25732440841800874
712,0.19038285900564633
713,0.6053872948260883
714,0.19977886282304078
715,0.35652139099484637
716,0.37171897005841237
717,0.9112358232319606
718,0.40573856198483044
719,0.10548034857853611
720,0.1806231356857028
721,0.7436401723181506
722,0.2306792155809255
723,0.2217890240394782
724,0.30428205543976744
725,0.42027665178629325
726,0.2458175575786426
727,0.30665924618692425
728,0.7139850062796134
729,0.8086361889567234
730,0.33075132021578935
731,0.09793337074698234
732,0.3509539655513242
733,0.36816011137296356
734,0.16612044577748467
735,0.303883254010961
736,0.22914848905833363
737,0.3405471652166035
738,0.4021492036206859
739,0.29829424421841255
740,0.22241324318634986
741,0.8051954914853297
742,0.7840631201692498
743,0.39914619192183626
744,0.28747218606762415
745,0.37715585966298204
746,0.2708054186754509
747,0.26192227661682066
748,0.5070709969367755
749,0.12730520645169233
750,0.3934083139192508
751,0.354225790217932
752,0.45282235387425057
753,0.316539853036291
754,0.32516055871493366
755,0.693171366627439
756,0.3856764864330038
757,0.20419445031864294
758,0.24081656351910014
759,0.20470630440221704
760,0.9622734674653147
761,0.35373112071174656
762,0.17262561157669798
763,0.43761568823054137
764,0.2681742753473217
765,0.3041569555118874
766,0.20375584379482503
767,0.24844213710003285
768,0.32883935201700687
769,0.47680515988019273
770,0.20010063330521327
771,0.3521731644238976
772,0.29501413478062277
773,0.15666621583143922
774,0.4844250668887336
775,0.3256153183106336
776,0.25721158430401103
777,0.33572939509399496
778,0.3908162186525418
779,0.3061008911260917
780,0.3285780583168998
781,0.18859052903311505
782,0.17790438781806808
783,0.5115831098958795
784,0.682392126894713
785,0.29814582357032215
786,0.3251916246601314
787,0.4731292059488477
788,0.32579256580256166
789,0.14154113051065637
790,0.3537719517606261
791,0.2717254243883924
792,0.42577870696179604
793,0.4687829152851415
794,0.7313195951824092
795,0.1420724841784411
796,0.22993005612698417
797,0.14265264916383566
798,0.3759248048742592
799,0.2637985552232829
800,0.1442372073332295
801,0.32464408003810025
802,0.2629231180759904
803,0.4110914083603031
804,0.8336654474071347
805,0.24394747964535746
806,0.2945382003719162
807,0.251480238939296
808,0.26638025350246625
809,0.3685230396175769
810,0.17001901225036312
811,0.20811042213781655
812,0.34574101113595623
813,0.32229218032129
814,0.2047087841211699
815,0.8007683000245622
816,0.2493594673870787
817,0.24479530490259543
818,0.12653020462555659
819,0.45155508342240525
820,0.29851519017401007
821,0.29698580398945884
822,0.2461429719822811
823,0.28980708475251027
824,0.2702008538156096
825,0.17659046409145565
826,0.38932649288604687
827,0.1535456429444706
828,0.24957530344199905
829,0.3229118950088558
830,0.3189407909600994
831,0.3143341545082928
832,0.5015948522549792
833,0.32004283278943607
834,0.7251939440321327
835,0.8332877982537913
836,0.4166049370135773
837,0.378020009648758
838,0.7135227699340058
839,0.6120292009616807
840,0.18283847982088242
841,0.2851407238500833
842,0.20812994973816354
843,0.2612615684787599
844,0.2528392878416832
845,0.2351204924570303
846,0.26873905098039563
847,0.45043972699983387
848,0.5952316111800029
849,0.3444127388692702
850,0.2573448595706936
851,0.29212438757851594
852,0.15479834187289873
853,0.29753934135475785
854,0.3944371427134936
855,0.4866738947478464
856,0.35625388660792345
857,0.1563598514001313
858,0.5697046307221847
859,0.12301833201876575
860,0.23366514933477808
861,0.4270333894508552
862,0.29371197685172284
863,0.23718353226899436
864,0.3365137908341036
865,0.5093290348417029
866,0.23185021581495088
867,0.2907853825382813
868,0.3246002742968085
869,0.32004981797878634
870,0.5665652466338944
871,0.2092586441221631
872,0.3106807300519635
873,0.5018846705214538
874,0.4637887516125377
875,0.48951250036261723
876,0.30722112671943047
877,0.3628011654797971
878,0.2622806575208733
879,0.6934998948923519
880,0.2511561583594858
881,0.41700685494075723
882,0.32365032565359453
883,0.2658307817823522
884,0.8809989321956405
885,0.1733638670403929
886,0.13299989520165145
887,0.13910548834406555
888,0.28517722725653
889,0.4020126597713093
890,0.533155663818188
891,0.29865315807847576
892,0.30296511469028553
893,0.15688067298697006
894,0.23116453971219486
895,0.7061552514249883
896,0.4201346402314882
897,0.2657341586226532
898,0.18917601732174807
899,0.7400715259968272
900,0.762654970415878
901,0.3299295402486959
902,0.6689553110230314
903,0.13442194052301118
904,0.28274103081090624
905,0.3355394453615932
906,0.30823723101259026
907,0.149463371412836
908,0.45628704330620495
909,0.19099054119870146
