,p_hat
0,0.4455476508391168
1,0.3770482883496733
2,0.3739105727408489
3,0.4821450112771186
4,0.49960396127731904
5,0.536784213581279
6,0.629956363865432
7,0.44322829600683483
8,0.42735438681242904
9,0.6391579886993429
10,0.5352087056982634
11,0.359300666524722
12,0.43161228541073826
13,0.4982483496497163
14,0.46301698812769054
15,0.6011684459705068
16,0.6569477372331209
17,0.4425941025792379
18,0.45561426998419186
19,0.41822094054127634
20,0.4827989218610397
21,0.5876595681824693
22,0.5332731443204399
23,0.4503097866248922
24,0.4909981369744975
25,0.41989929550294985
26,0.47286725338080593
27,0.49396363833006235
28,0.5434211532315902
29,0.5575518066960466
30,0.5941928815111069
31,0.4559155327948094
32,0.6216920106677305
33,0.8193791932314658
34,0.3685350442332909
35,0.6740603012127424
36,0.40730860029268917
37,0.4966966944077957
38,0.46683610053208513
39,0.47554044859792294
40,0.4400572479128972
41,0.3953351062884606
42,0.5036850664031401
43,0.47304037343576205
44,0.6001904240158094
45,0.593343539821102
46,0.49335880711858393
47,0.4869372512852684
48,0.31692265471533115
49,0.3713326567903079
50,0.42110541771452437
51,0.5539690719911949
52,0.5140425843644673
53,0.3528138227826241
54,0.4516237833999177
55,0.45016973155520407
56,0.4835990832723586
57,0.6708370856417799
58,0.5996132311612653
59,0.5090062230954455
60,0.5506568707676132
61,0.6271054036204312
62,0.38944414314986603
63,0.5592106809385301
64,0.4806488177615404
65,0.5380086980512843
66,0.3971463260933946
67,0.4882822003540467
68,0.43808788362227424
69,0.4450175423844336
70,0.4656181587746243
71,0.5214048050924228
72,0.5195309594984363
73,0.4428571736652836
74,0.48127758020637085
75,0.4520089156388313
76,0.5505350165797716
77,0.3795011034411554
78,0.37079789773860405
79,0.3489037496278018
80,0.4584700660703186
81,0.5836935379381862
82,0.6287667227550889
83,0.4625328610010403
84,0.546187962743637
85,0.5270682977130562
86,0.5256766033988779
87,0.40112957267959776
88,0.6070076139123409
89,0.47983761551418913
90,0.4213101478774126
91,0.3587898255970219
92,0.5695785259124537
93,0.30550464539754346
94,0.3987567510366473
95,0.5091002809515548
96,0.4471545849130389
97,0.5327069313268181
98,0.5953839652535983
99,0.5016218118260833
100,0.596641436243352
101,0.37549650288303893
102,0.505842641143695
103,0.6305657657186973
104,0.45953545664978823
105,0.4744510840127334
106,0.437241869864918
107,0.4654173824581532
108,0.5883244728058183
109,0.4857651208903319
110,0.5354999981845128
111,0.562909535009586
112,0.3837928608453679
113,0.6064684056904691
114,0.35661922469504903
115,0.5778631982479665
116,0.5135667981707153
117,0.6678674276597799
118,0.4694202207492653
119,0.41327569960066696
120,0.48599306700805467
121,0.514502773998204
122,0.46466787432762263
123,0.5618798263695836
124,0.5989037848871082
125,0.6754004530360027
126,0.603280950048271
127,0.6651501469627376
128,0.46751809691348994
129,0.4853155333836358
130,0.4588235757550198
131,0.49777884016824314
132,0.545805597373853
133,0.509770023648551
134,0.5231808603719766
135,0.5105203399787124
136,0.49475399593855
137,0.5130707751757771
138,0.5942142609488452
139,0.38206865075822777
140,0.42226791628213345
141,0.5087661200998188
142,0.49718994852924636
143,0.5040896062642795
144,0.5171064478705955
145,0.4607720766981091
146,0.43386913745683126
147,0.5359563975055639
148,0.6029210069619083
149,0.45605061333839003
150,0.4897912750762708
151,0.38525008830823754
152,0.4819537983126539
153,0.527100168338258
154,0.4788171372476403
155,0.40511634029538984
156,0.45067527499863635
157,0.5456459916317639
158,0.4457632917840714
159,0.46945862804851507
160,0.4754175029901465
161,0.5423812324650717
162,0.40292311224476174
163,0.5785984833047747
164,0.6087015162271044
165,0.4079156056493183
166,0.45509525126192973
167,0.3998259041552965
168,0.329154154823824
169,0.44113252433447414
170,0.34919075916604253
171,0.49176854117741675
172,0.5021099035142815
173,0.582856686856006
174,0.47698594807701067
175,0.5022938033261777
176,0.45645356820878163
177,0.4581426093243206
178,0.42218941315230196
179,0.5533135438842479
180,0.44365635117502117
181,0.5463366013593747
182,0.5331506664553358
183,0.4874715642777449
184,0.44357834964638826
185,0.502811596946635
186,0.4149173046189905
187,0.5354786592069309
188,0.4802280317882561
189,0.4780657207836955
190,0.45852081894842345
191,0.5197383841840403
192,0.40723444626609345
193,0.5105877404446844
194,0.3136511365173705
195,0.3991243258922262
196,0.3971544263404488
197,0.4260329136159905
198,0.6241735767715805
199,0.3997929186562345
200,0.4329516228911549
201,0.5606818333572483
202,0.42858550342316015
203,0.6236954130267766
204,0.6833217573754767
205,0.4169462101492308
206,0.4175186736239533
207,0.41741085760374685
