,p_hat
0,0.06283930691248919
1,0.28402238881696007
2,0.09528535719180178
3,0.13238277125841347
4,0.3581881088764051
5,0.2689024352426306
6,0.9040939792635749
7,0.14045960051364786
8,0.16160648395902272
9,0.3794613476353305
10,0.3922775156545809
11,0.3008458758077249
12,0.17852608223461142
13,0.38364688978041306
14,0.20064615515007145
15,0.5924706913495336
16,0.08949401122739485
17,0.1838412526562444
18,0.13725543744984584
19,0.22567510942384142
20,0.2188497322623298
21,0.7029688377700374
22,0.24115495943264154
23,0.3078850830803117
24,0.10880844103641574
25,0.6250260451583078
26,0.35341596498377115
27,0.24587546300215765
28,0.939277593302005
29,0.24174679600496624
30,0.31716356549251085
31,0.39020917372240366
32,0.46093418946611203
33,0.7190080225740294
34,0.12415278602645521
35,0.5983571835797283
36,0.3252891689952143
37,0.1798040110532993
38,0.1578174644425296
39,0.15098266952660888
40,0.16949444565608818
41,0.24306778618129052
42,0.1016579655869891
43,0.21320113752464526
44,0.6828037619900414
45,0.5615659303662216
46,0.3119011415848181
47,0.1935671340299078
48,0.13198454589734204
49,0.3132729647574782
50,0.31742489163109583
51,0.3552812073951951
52,0.17264204475205303
53,0.1519171983736796
54,0.15305833420612439
55,0.15015884116099398
56,0.13000067432450949
57,0.414470963041748
58,0.6631836649924522
59,0.30538774488482323
60,0.33755684968190963
61,0.7345382132030385
62,0.14821579263267415
63,0.3062327360600972
64,0.20716722477617638
65,0.23192083322368837
66,0.05992808601682414
67,0.17668468531053705
68,0.3186623478735484
69,0.049669780656178754
70,0.1892159133373811
71,0.5219754873729093
72,0.33280392062245007
73,0.0935929665961275
74,0.10963804267237454
75,0.07054530714290762
76,0.08690153266598441
77,0.4822828394764735
78,0.14430565498675266
79,0.06071189976171968
80,0.23007615830917585
81,0.3338596300008435
82,0.7613204058162172
83,0.2112473434342793
84,0.7924165230653291
85,0.3132407873197502
86,0.2911899498026051
87,0.17305024942952538
88,0.32523221509941225
89,0.1923115552241035
90,0.2592083749964007
91,0.21313369595419818
92,0.27913103192051125
93,0.11571332610356579
94,0.2123036656016915
95,0.5053466566893501
96,0.1670260968632759
97,0.16161059231284544
98,0.5312784400675088
99,0.18079447622039305
100,0.20750607588262723
101,0.2307909359002445
102,0.0468065047579844
103,0.8432454016550621
104,0.2724624581021488
105,0.33205829458927866
106,0.09872435313058256
107,0.11519525205302016
108,0.21145834893598148
109,0.6654807459443063
110,0.3037823402624933
111,0.13583552117508316
112,0.22724974752570615
113,0.4339578421885592
114,0.09794561793000449
115,0.1604777721703735
116,0.08320626720422615
117,0.9875132341887041
118,0.1226507259121829
119,0.11490024639177844
120,0.2957028930436878
121,0.19772632681656785
122,0.2606329655951615
123,0.16476121851007747
124,0.14663879669443436
125,0.18892798435880023
126,0.1645825453264299
127,0.14332071431682455
128,0.1981588796738977
129,0.07445801035952614
130,0.3351048164366116
131,0.18203026366623282
132,0.13673508784453858
133,0.11728093671975968
134,0.1582410370123462
135,0.16307807223843893
136,0.2939051197335423
137,0.12811235087736295
138,0.652550420253066
139,0.0806849833803084
140,0.30996596322242803
141,0.5092134917863601
142,0.4028122634472274
143,0.1953373953385428
144,0.20474095852033952
145,0.1671045036053781
146,0.055563067977628985
147,0.320900745231179
148,0.45670571655160025
149,0.1622410846696086
150,0.09665215788172629
151,0.15274489779940306
152,0.3699772370576949
153,0.15680783171702245
154,0.6411755712993779
155,0.1972098407728362
156,0.4021668485686937
157,0.4393584172192933
158,0.25176912406114343
159,0.09467711813198809
