,p_hat
0,0.18790319271248707
1,0.44925195374955185
2,0.17866495944197686
3,0.20069995144997144
4,0.46461187617997435
5,0.4211724273873137
6,0.8563676535094098
7,0.31412202816098206
8,0.24032394749823674
9,0.5291879345086601
10,0.48695793921854535
11,0.32133682720613144
12,0.2896231137707331
13,0.3589681473713256
14,0.31247712956882717
15,0.6429076782229493
16,0.31882462157470537
17,0.27187903414063075
18,0.3134348445462902
19,0.34678356967177343
20,0.3360888108103959
21,0.6458286497647721
22,0.3627392517261613
23,0.350814890453468
24,0.3221642778112092
25,0.5783906423133808
26,0.2999731719308712
27,0.40360909286565616
28,0.8886758733029237
29,0.4305883638845855
30,0.42925236137317296
31,0.5804313849293622
32,0.6465101933299727
33,0.7475682675075491
34,0.19701549416071262
35,0.6502679708639652
36,0.3981039141413923
37,0.3097945839327342
38,0.3085213907988655
39,0.24670924296820892
40,0.27711751101927884
41,0.33424128079828846
42,0.42445339780579144
43,0.38158592491924587
44,0.6480321414767443
45,0.6449988976845779
46,0.3610544221801844
47,0.36116982150736504
48,0.2735962910023758
49,0.4078415574556036
50,0.3459356072653889
51,0.4191037116228901
52,0.47953358704679067
53,0.15321267523099896
54,0.16448094790620427
55,0.24159670743784148
56,0.2501011712152188
57,0.6390077168657217
58,0.7256182237694732
59,0.44034023424734164
60,0.40593756862536345
61,0.7444489830204559
62,0.1856066294465242
63,0.5286190688545861
64,0.28858714033172983
65,0.4889556719111825
66,0.21457403193480729
67,0.3145047219490151
68,0.41618430797151823
69,0.3602702560981275
70,0.32858372095806937
71,0.5943331951608299
72,0.47236199569992915
73,0.2447167029715579
74,0.2639197787585539
75,0.13930416076845883
76,0.15777522069577873
77,0.643211052812838
78,0.3464125542817912
79,0.21286626393488314
80,0.24947580039778466
81,0.47536754430432854
82,0.7652949114386389
83,0.3824384245085708
84,0.8017579268036957
85,0.4611446276961623
86,0.4185505534132336
87,0.31772096640924685
88,0.33268554545669216
89,0.413577951704277
90,0.4178728550072122
91,0.3735372334762542
92,0.3911966865202561
93,0.10382504383503796
94,0.3688260798732429
95,0.5533341379882453
96,0.31340614418589496
97,0.4534587232043435
98,0.6499458571165252
99,0.2905550145841454
100,0.3667880447595529
101,0.385675093397263
102,0.24756281313799797
103,0.649505305000005
104,0.4948542945258751
105,0.3574890662054988
106,0.3399231059131588
107,0.25254349906670465
108,0.3861769345483882
109,0.6967301769458287
110,0.4707392315233678
111,0.2782467700100305
112,0.30655822354088647
113,0.59334595289609
114,0.2815183779963471
115,0.46836213409277744
116,0.31295656360647445
117,0.9627579540831852
118,0.1385111255619126
119,0.3235747915724731
120,0.3001248999033811
121,0.393949164235244
122,0.40357499450560685
123,0.31099931337980535
124,0.2963754461626112
125,0.4145947360732698
126,0.39165825624440453
127,0.28477518488040154
128,0.4846269347932082
129,0.2828433424532133
130,0.4410930758595905
131,0.19573301911824054
132,0.28023374831826503
133,0.2956038990296941
134,0.3558749601263741
135,0.23750195218262385
136,0.3880769420832789
137,0.24890530025332222
138,0.7015316858713853
139,0.3198858232362086
140,0.33219908848482405
141,0.48659908891044723
142,0.4118613398158293
143,0.3840704775162331
144,0.2918016425229346
145,0.38716922152146677
146,0.2982301854149624
147,0.4389324959465139
148,0.464279371769332
149,0.2887071316081914
150,0.17492334995356804
151,0.17472198231467687
152,0.40405505505702616
153,0.3337057318858089
154,0.5634541626733403
155,0.3003757160270955
156,0.4264722490283004
157,0.43034258646228923
158,0.43890191184961486
159,0.31271648146889286
160,0.27825026284442783
161,0.4856708434561371
162,0.2649414914982527
163,0.39516189503763716
164,0.46994313425438267
165,0.39949997984154073
166,0.30381436349204377
167,0.24294486646101518
168,0.2270746650120785
169,0.49368767509239364
170,0.24203477115953526
171,0.4646452542665176
172,0.1854965596521642
173,0.5085296250441609
174,0.402887675783156
175,0.45801529208678815
176,0.3742353469149123
177,0.30991028732597775
178,0.27276600121759503
179,0.26349575844010886
180,0.41631542523810156
181,0.3876995154378203
182,0.4795560797296438
183,0.47288972294639814
184,0.24473471980037334
185,0.2946656285767536
186,0.24870232281984378
187,0.3333932970129159
188,0.4404396745794473
189,0.5790682488180444
190,0.34254651844487416
191,0.3797453927332334
192,0.39774991356189004
193,0.42114611885310965
194,0.4262208966181844
195,0.3763996743003535
196,0.6400010607182953
197,0.36347285533800505
198,0.4953705568456059
199,0.37439232404026157
200,0.4346535357905449
201,0.5272904367388405
202,0.4282937276943153
203,0.45272578399547797
204,0.8133108767909203
205,0.3261436377350992
206,0.24082698115513274
207,0.18433832939829164
208,0.4823676347639496
209,0.3168675245896395
210,0.4940325627195941
211,0.32055241908353405
212,0.4540065623427953
213,0.39643681895496424
214,0.3621632853000604
215,0.16550779132311177
216,0.2947561151670117
217,0.4467384063073196
218,0.08633738510259822
219,0.2923983905023303
220,0.3830600536668323
221,0.3188839244013401
222,0.8143146983019618
223,0.4444308394273105
224,0.31313405933695665
225,0.26981016020024257
226,0.10349264708303561
227,0.1850487284392271
228,0.4437478408038177
229,0.2940590097497375
230,0.40858764471653203
231,0.22157305344063996
232,0.30160224268898467
233,0.38929431230072753
234,0.33570757425347186
235,0.7351926911661397
236,0.3013641407981637
237,0.3278296810576285
238,0.4490272495947142
239,0.26076346217325214
240,0.35984672052109434
241,0.29954451961831374
242,0.6166380952901839
243,0.3339220388254051
244,0.2919708590915642
245,0.14480382835299035
246,0.3794144273355233
247,0.4694120729370201
248,0.35286882323916346
249,0.08990326496360557
250,0.4258282364363286
251,0.24563548200606403
252,0.43920942419788644
253,0.3785687147988679
254,0.43884266900133195
255,0.21796075012184257
256,0.17298996042879258
257,0.6976821447378407
258,0.556637420684037
259,0.27332585100135726
260,0.32068369092792837
261,0.49145470087651605
262,0.12471565438171837
263,0.3816623217849861
264,0.3280572911797505
265,0.35518799398886847
266,0.6132199541951834
267,0.7770734466380247
268,0.2388846619466671
269,0.14139122712132346
270,0.548435251673809
271,0.2782759317358081
272,0.45034283547963855
273,0.5400875150075154
274,0.27553977053674855
275,0.19819754911841242
276,0.5038810959184048
277,0.36553950505951033
278,0.09440713634288457
279,0.17449956780675796
280,0.48289172485874343
281,0.24551264022782499
282,0.5061086327810815
283,0.22151364201810111
284,0.3712991503301345
285,0.4571433525091828
286,0.16443492371156107
287,0.2948790538139873
288,0.9079158391012432
289,0.3047772229077759
290,0.24710453219747816
291,0.23059036624208365
292,0.4902106453606916
293,0.5667720293040903
294,0.5385948860039768
295,0.325659956730103
296,0.4437759981607031
297,0.8235184489584512
298,0.19881915318393778
299,0.38005750587541304
300,0.34939248157449804
301,0.2618839791626615
302,0.3228075066299661
303,0.21671200780866617
304,0.19482145234644896
305,0.2901519130069943
306,0.37330523493743717
307,0.19335265923300796
308,0.359422883821296
309,0.2610136039431
310,0.32767708207121654
311,0.360084347758408
312,0.319583129826748
313,0.35483828994533384
314,0.4835773226774958
315,0.39090115921601143
316,0.8256926780265955
317,0.5416193615152025
318,0.8698343729360205
319,0.3561696037259492
320,0.2601031344661099
321,0.2268377866252876
322,0.7419416553321502
323,0.27701221816402655
324,0.5787525003678508
325,0.3557535532294418
326,0.32025184825935293
327,0.7486638509996776
328,0.4290962294979125
329,0.4010739047465059
330,0.5195081611698645
331,0.3202540345689338
332,0.3749066862335626
333,0.30448645782360756
334,0.6585873986566834
335,0.30028190965221935
336,0.1702964268338792
337,0.21184317760679855
338,0.3544332235762211
339,0.25932044840826957
340,0.4102947964973966
341,0.5567391152591153
342,0.43464510581552657
343,0.5253347455724235
344,0.3621454061701445
345,0.2753393097207055
346,0.25340271598679737
347,0.4122483940595477
348,0.19384948502158042
349,0.4560185597170608
350,0.6843279489000551
351,0.27102203521633006
352,0.5888974535554187
353,0.543417686413712
354,0.2783543620892459
355,0.7745766749161995
356,0.22479854963375825
357,0.460204128529132
358,0.32408247601882545
359,0.24297816751173268
360,0.35716910591479356
361,0.4941456920743316
362,0.3246708574611836
363,0.6431674939291255
364,0.42329041045915716
365,0.5971709423890071
366,0.49221304054829407
367,0.32902997925697985
368,0.13979809878769991
369,0.22004408887998328
370,0.4460393164783339
371,0.4798437870476591
372,0.46660382173900206
373,0.3112522554650177
374,0.16328462986000622
375,0.48529908101312735
376,0.3418949428556941
377,0.4014692908453837
378,0.25787681017563185
379,0.31175758315815183
380,0.34485766801113305
381,0.22670945329726178
382,0.5201011681408492
383,0.3016327846058186
384,0.6038278263381659
385,0.2606424683718845
386,0.2583769551430402
387,0.3663524277063657
388,0.2815514579626063
389,0.5056772338454567
390,0.4764568863014948
391,0.21611414420197708
392,0.5525578995794723
393,0.5645513426354597
394,0.4428072883372689
395,0.5344864748499624
396,0.31333656104289487
397,0.3074897830846105
398,0.5594506049955734
399,0.5303300631761999
400,0.747168833711299
401,0.3031635321352734
402,0.4806005180219368
403,0.6206028148029233
404,0.5231788401421612
405,0.21393099412357092
406,0.2792651615697784
407,0.1791031627358298
408,0.2618329911486705
409,0.3178145253494407
410,0.4430096063259869
411,0.5126085777446958
