Dataset,True labels,DimReduction,PredictionMethod,Approach,Precision,Recall,FDR,F1
naiveB_1900_memoryB_271,Naive B/Memory B,NA,NA,sample,1.0,0.06164383561643835,0.0,0.11612903225806451
naiveB_1900_memoryB_271,Naive B/Memory B,LinearSCVI_10,Logistic,LinearSCVI_10_Logistic,0.86875,0.952054794520548,0.13125,0.9084967320261439
naiveB_1900_memoryB_271,Naive B/Memory B,LinearSCVI_10,SVM,LinearSCVI_10_SVM,0.8860759493670886,0.958904109589041,0.11392405063291139,0.9210526315789473
naiveB_1900_memoryB_271,Naive B/Memory B,LinearSCVI_25,Logistic,LinearSCVI_25_Logistic,0.8653846153846154,0.9246575342465754,0.1346153846153846,0.8940397350993378
naiveB_1900_memoryB_271,Naive B/Memory B,LinearSCVI_25,SVM,LinearSCVI_25_SVM,0.8947368421052632,0.9315068493150684,0.10526315789473684,0.912751677852349
naiveB_1900_memoryB_271,Naive B/Memory B,LinearSCVI_50,Logistic,LinearSCVI_50_Logistic,0.916083916083916,0.8972602739726028,0.08391608391608392,0.9065743944636678
naiveB_1900_memoryB_271,Naive B/Memory B,LinearSCVI_50,SVM,LinearSCVI_50_SVM,0.8918918918918919,0.9041095890410958,0.10810810810810811,0.8979591836734694
naiveB_1900_memoryB_271,Naive B/Memory B,PCA,Logistic,PCA_Logistic,0.9072847682119205,0.9383561643835616,0.09271523178807947,0.9225589225589225
naiveB_1900_memoryB_271,Naive B/Memory B,PCA,Mixscape,PCA_Mixscape,1.0,0.06164383561643835,0.0,0.11612903225806451
naiveB_1900_memoryB_271,Naive B/Memory B,PCA,SVM,PCA_SVM,0.9133333333333333,0.9383561643835616,0.08666666666666667,0.9256756756756757
naiveB_1900_memoryB_271,Naive B/Memory B,SCVI_10,Logistic,SCVI_10_Logistic,0.9290780141843972,0.8972602739726028,0.07092198581560284,0.9128919860627179
naiveB_1900_memoryB_271,Naive B/Memory B,SCVI_10,SVM,SCVI_10_SVM,0.9097222222222222,0.8972602739726028,0.09027777777777778,0.9034482758620691
naiveB_1900_memoryB_271,Naive B/Memory B,SCVI_25,Logistic,SCVI_25_Logistic,0.9253731343283582,0.8493150684931506,0.07462686567164178,0.8857142857142857
naiveB_1900_memoryB_271,Naive B/Memory B,SCVI_25,SVM,SCVI_25_SVM,0.9663865546218487,0.7876712328767124,0.03361344537815126,0.8679245283018869
naiveB_1900_memoryB_271,Naive B/Memory B,SCVI_50,Logistic,SCVI_50_Logistic,0.9185185185185185,0.8493150684931506,0.08148148148148149,0.8825622775800711
naiveB_1900_memoryB_271,Naive B/Memory B,SCVI_50,SVM,SCVI_50_SVM,0.9296875,0.815068493150685,0.0703125,0.8686131386861314
