,p_hat
0,0.5640528801166869
1,0.40641885481117895
2,0.36945134761995546
3,0.49565028632476815
4,0.4888095128152029
5,0.4980945492602032
6,0.7460305825629204
7,0.5059458670932128
8,0.3884416773360391
9,0.6298608769266031
10,0.5862171496109649
11,0.4230013567931994
12,0.44478775847824104
13,0.5050589719838362
14,0.4410594837911816
15,0.6158689703904843
16,0.55353715840365
17,0.46485953800548946
18,0.4406776335115808
19,0.36866597002683377
20,0.5381434318439189
21,0.6039893664908136
22,0.5384128980699014
23,0.47958137437741916
24,0.4487658931933446
25,0.3920049147568941
26,0.3679903267176576
27,0.49769722571533864
28,0.7557293890725344
29,0.5515225422498846
30,0.6102932209477523
31,0.5358567075500865
32,0.6125799167471717
33,0.8189782506233593
34,0.49810432877522365
35,0.7054606578384413
36,0.4855882934833103
37,0.4678671710803147
38,0.38823961635173676
39,0.44730726324257764
40,0.4080820292738626
41,0.42234085274092453
42,0.4465703633407525
43,0.5086050082075451
44,0.5952853185064271
45,0.649881670388891
46,0.47472263772700174
47,0.47511297420463106
48,0.32008244057151836
49,0.3219354658547183
50,0.4770436033636507
51,0.6561582548217305
52,0.5075968799151794
53,0.4079366437246997
54,0.4662344912732341
55,0.32185745763386736
56,0.4104098204681414
57,0.7427452833401639
58,0.6772337425547746
59,0.5827438655627499
60,0.4936658690814489
61,0.7010794665498563
62,0.38926855399994736
63,0.5849966857379604
64,0.3769922263943885
65,0.5464748815064869
66,0.43890999664728936
67,0.40748520861683374
68,0.5719324246477703
69,0.48701540260299464
70,0.4939228550708734
71,0.5771465947478334
72,0.49379819866087127
73,0.4279034711302268
74,0.408949008428785
75,0.29241720246142133
76,0.46757410216820655
77,0.4582563694875706
78,0.4099428426751078
79,0.294747281785137
80,0.5190532744854768
81,0.5739899829886052
82,0.651550910378993
83,0.458019348756516
84,0.7095737206818167
85,0.43292654829057364
86,0.4957480318394623
87,0.375750682673134
88,0.551426520394198
89,0.39590533711037273
90,0.5203469820811907
91,0.3904348594292993
92,0.5959146836369945
93,0.1752267047866484
94,0.4172474698192508
95,0.5594396252154854
96,0.44268217742650673
97,0.4204425284169482
98,0.613268664131574
99,0.5293309161935872
100,0.5976814800691228
101,0.3958659655693281
102,0.3967395702094682
103,0.6899370152285196
104,0.4277057352295877
105,0.6095514405616272
106,0.4915837213871057
107,0.45331112092646486
108,0.588484652877488
109,0.5701373945093346
110,0.5311689698220068
111,0.502554589031994
112,0.4136909586244358
113,0.6075229365283944
114,0.36005655285681243
115,0.6095641859917281
116,0.4677829526992104
117,0.766107534005311
118,0.41141036513998586
119,0.4215756493636193
120,0.5418471741676583
121,0.5243059475621671
122,0.4767231781616648
123,0.473191074853143
124,0.5440198598215134
125,0.6144089350258728
126,0.47755977229840774
127,0.6091632073878888
128,0.3818310307591607
129,0.41540133276072355
130,0.46305093736055686
131,0.455931154653441
132,0.5058559355361536
133,0.43709483497719226
134,0.47682565588970216
135,0.4868009293320263
136,0.4260027904855808
137,0.4623028195385964
138,0.5514109825778429
139,0.44262680250892966
140,0.411948437958191
141,0.48585051115085387
142,0.5115219495459591
143,0.4878158566090759
144,0.5189685373042701
145,0.4099131191100767
146,0.4758707847641147
147,0.4892699868705477
148,0.6556794173560926
149,0.3777823393179672
150,0.39013117789259705
151,0.46093500141913074
152,0.4796740930327349
153,0.4566320291392469
154,0.4839079854301467
155,0.37760926184456256
156,0.46509369217502045
157,0.5635603956922435
158,0.49742570365585886
159,0.5053961678593987
160,0.424522107575108
161,0.5615620826635488
162,0.5020495818317431
163,0.5795460826597811
164,0.5234172164502633
165,0.44765684481300805
166,0.41880761965339613
167,0.48355156054629467
168,0.30113549196732486
169,0.46451131553361
170,0.3333880831838932
171,0.6271414756164632
172,0.5066645550340223
173,0.5836487516366439
174,0.5372766921062123
175,0.46390745559535795
176,0.4511073442091378
177,0.45076531908811124
178,0.3715250478011623
179,0.4119748153320581
180,0.4506211467793308
181,0.5073956282028685
182,0.5363153027761668
183,0.5159445717447934
184,0.4677096566960839
185,0.5051111094459938
186,0.4318414457831697
187,0.49041116110033656
188,0.5240451088234014
189,0.5246244574777772
190,0.5469355195161583
191,0.37485984988595006
192,0.5724351509965996
193,0.3760290720143995
194,0.39764370919517034
195,0.35179211402539196
196,0.4053841987693863
197,0.3364811377549085
198,0.6038089130726086
199,0.37846956325831443
200,0.4407120947564774
201,0.5121576239483764
202,0.4624359923705267
203,0.6429344199406726
204,0.6911222140077214
205,0.5124364141213743
206,0.3527525772378105
207,0.4043575416546848
208,0.34967595047653305
209,0.3946964378347219
210,0.5770962967516726
211,0.432543766873925
212,0.40315207669843767
213,0.5254796292275425
214,0.49278476930412124
215,0.29230304165869014
216,0.38477619125218465
217,0.5747573901144754
218,0.32763391274345643
219,0.43313880449425296
220,0.3950341135510344
221,0.42467345096943987
222,0.7296389008648809
223,0.5843376087397559
224,0.4783254291527727
225,0.4386037564934242
226,0.47505339908414224
227,0.2080042680812147
228,0.5515844167669108
229,0.5363593718801914
230,0.5469802208099539
231,0.3601717209987528
232,0.4207917793351249
233,0.43402652752467574
234,0.389612972091682
235,0.5419002812719258
236,0.46900599431287016
237,0.4102764284152603
238,0.5081226482695927
239,0.6151708341716241
240,0.5756976092426676
241,0.42530492133740466
242,0.5713231329609878
243,0.48391708744011497
244,0.40859482911630574
245,0.3973193366299439
246,0.39272701816358296
247,0.33565856988166826
248,0.36522363053710394
249,0.3719973637997271
250,0.3929426609516975
251,0.5302259753384043
252,0.5937998328270445
253,0.3958483965974964
254,0.4016818241802894
255,0.5424166024068962
256,0.41119091859703233
257,0.5180797726184276
258,0.6372798179232336
259,0.4892379663316413
260,0.516351230102208
261,0.4513673296303166
262,0.3645884163489971
263,0.6174667100901068
264,0.41931133077219024
265,0.5001401287177583
266,0.5133899456715223
267,0.6275221499830032
268,0.40820598329144453
269,0.24240365777611494
270,0.5618753497456268
271,0.3810817419118745
272,0.4571831597991675
273,0.6624952124478679
274,0.41530044435018015
275,0.4335395632292367
276,0.5067832746450357
277,0.4805428241997663
278,0.8620240626609968
279,0.2943271063683383
280,0.4609053045531579
281,0.41202817317178186
282,0.5292240132074892
283,0.4979269797564952
284,0.6136362189275366
285,0.46307495032226703
286,0.3716359868909557
287,0.6063292044075388
288,0.7752838906439783
289,0.4828079570284663
290,0.49552050881928617
291,0.44528736993933954
292,0.6925150225189797
293,0.5109438871617428
294,0.6250809577776757
295,0.5045539804075299
296,0.49895823751244317
297,0.6252673971129374
298,0.3589835714007269
299,0.47403990458373246
300,0.4656886113120809
301,0.3032977521113997
302,0.4639999993963267
303,0.31789406598277725
304,0.3988280432968328
305,0.40564092507213745
306,0.5660136706007931
307,0.43051003402418875
308,0.3281636322864094
309,0.3741549585895911
310,0.49601497408775597
311,0.4924109851496816
312,0.49105241965715585
313,0.46181164317259593
314,0.48481781199001794
315,0.5714939731488907
316,0.7805349915752094
317,0.5576821394384155
318,0.5490351882105154
319,0.42682539129459335
320,0.47490010700963026
321,0.5032488846608318
322,0.6716135546832342
323,0.40384235523309486
324,0.5900042381342818
325,0.42916302249865473
326,0.45975246844158885
327,0.6633263667859385
328,0.48330489248843944
329,0.4412579340541616
330,0.48483515241013736
331,0.4573740807183364
332,0.487920395297872
333,0.3890797218063946
334,0.6629011137686217
335,0.567761110359278
336,0.3798397289864792
337,0.340178279453056
338,0.5023043471422736
339,0.47734882970300774
340,0.5327906931496704
341,0.5932387331300514
342,0.5296479981690776
343,0.4637407664750184
344,0.4772417395541161
345,0.3799099929357295
346,0.4309458484653306
347,0.5389969705137672
348,0.2557768195449229
349,0.5208700239771595
350,0.599822940409682
351,0.3724562605339482
352,0.5043533758987191
353,0.5099181171496382
354,0.48523407491332265
355,0.6437654534277031
356,0.39543474392356537
357,0.6442815587476927
358,0.45641806485388914
359,0.44018983924198457
360,0.4909877918347207
361,0.5317288749803891
362,0.4844633382644755
363,0.6710373719353379
364,0.5553351190528792
365,0.5341865414955137
366,0.45453069984443917
367,0.3925730866803841
368,0.49403729893984016
369,0.506832240806287
370,0.38901072744855547
371,0.5409050105433865
372,0.6076906315642912
373,0.4899788123053329
374,0.4060146436168784
375,0.4861394724463773
376,0.4712818649431554
377,0.5139816438807931
378,0.3342352117962468
379,0.4692787007728317
380,0.4281485128590962
381,0.4115391051217135
382,0.6177536238421838
383,0.43925283729337133
384,0.4651026667989556
385,0.39946906360280976
386,0.4831451461835901
387,0.38277847115257113
388,0.4079224758338436
389,0.5550961635073103
390,0.4481855150411564
391,0.4555168499918722
392,0.5958866747785434
393,0.6076399014217154
394,0.5195544202509328
395,0.44279155070864024
396,0.40992148861933364
397,0.48477515933794474
398,0.5619468378499324
399,0.6335683948403525
400,0.6270568085926975
401,0.41347624324371374
402,0.4577112725751541
403,0.5165582396678616
404,0.5452503969909331
405,0.4102669258599792
406,0.44328502250638646
407,0.5682291001162129
408,0.35513503454655043
409,0.46217143238165437
410,0.4702780752349956
411,0.551844778537659
412,0.5835967402363557
413,0.613769937094224
414,0.42618259622352717
415,0.39009742276579923
416,0.4399890962827633
417,0.4267654314214726
418,0.40204898625182656
419,0.4967911956182185
420,0.43764566478342976
421,0.5393675783389208
422,0.603294796499239
423,0.46442509725139236
424,0.458404546873168
425,0.4969717685263437
426,0.4645184904487461
427,0.3304844113953632
428,0.5210752112986193
429,0.5102126540790589
430,0.5493990125077711
431,0.417655439170532
432,0.4170885428199125
433,0.23818042387102709
434,0.6187202677775725
435,0.6903515904261184
436,0.5547638742743709
437,0.4762351933413198
438,0.5960609320148726
439,0.44827123122306495
440,0.5174264172106288
441,0.6993517537156627
442,0.5252353026501417
443,0.5710480966028022
444,0.45289444485408387
445,0.4811047007648777
446,0.41957488491365524
447,0.5636263365038761
448,0.591207909859049
449,0.5068912725630432
450,0.6157959493650377
451,0.6310111496826186
452,0.39408365941388723
453,0.46713284838933605
454,0.4164782224664295
455,0.4899439923477501
456,0.5886493785830491
457,0.7662910147385503
458,0.42519179551264086
459,0.4699945056380939
460,0.45988956363683536
461,0.5640711765687294
462,0.39921026395746345
463,0.414703125874034
464,0.5055311002806676
465,0.5309463626107676
466,0.5112506474273526
467,0.5085575554275513
468,0.44453868003503455
469,0.40505705322989927
470,0.5150993367087603
471,0.33910509978556247
472,0.5100243537686647
473,0.47516028878287964
474,0.49032946872226674
475,0.4305861073468809
476,0.4265353606508802
477,0.40090366998626026
478,0.310770647153063
479,0.3280609036158444
480,0.4657635850514677
481,0.5313001248501034
482,0.47832629315407893
483,0.47058832010110424
484,0.44707773923321364
485,0.49880934360116397
486,0.48274529105877884
487,0.466534923842243
488,0.2737594450589403
489,0.5183099435857282
490,0.42928777917640054
491,0.41066706190272484
492,0.4701524198565589
493,0.43454085195407716
494,0.5649017803583302
495,0.5480091647840046
496,0.6250619301394844
497,0.3454199912872826
498,0.5680737001712852
499,0.45758774782811806
500,0.43995515230549714
501,0.5559603887708969
502,0.5480077626704224
503,0.40521599577625195
504,0.391778274674131
505,0.6999993178836378
506,0.46309276633084584
507,0.5072603250820495
508,0.45070424353248173
509,0.3098497601274386
510,0.5227842110647344
511,0.4340790330092122
512,0.45296402269361163
513,0.6911173270429722
514,0.48318811972484355
515,0.3700440058259469
516,0.5367231628344917
517,0.41073335086277024
518,0.4716360464702786
519,0.554177688716828
520,0.39657373001146323
521,0.5518648987924456
522,0.5547149871111022
523,0.4196602418801996
524,0.3953344296271305
525,0.4361192475782148
526,0.46321356171747385
527,0.2940723135099821
528,0.3851663041472959
529,0.3525409833553389
530,0.41159301974146717
531,0.5612544075855118
532,0.4741213039773587
533,0.601246572477202
534,0.5218352454822658
535,0.36333698974324546
536,0.4215405512578729
